id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
30641,0.0,2013-02-23,Government Of Tanzania,1091,DWE,37.38760203,-3.30371204,Kwa Moshi,0,Pangani,Kirembeni,Kilimanjaro,3,4,Moshi Rural,Old Moshi Magharibi,70,True,GeoData Consultants Ltd,VWC,Kidia kilemapunda,True,1963,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
11659,33.0,2013-03-13,Ces(gmbh),721,DWE,37.37630621,-3.41783694,Kwa Felisiana Kimario,0,Pangani,Msufini,Kilimanjaro,3,4,Moshi Rural,Kahe,100,True,GeoData Consultants Ltd,Water Board,Kirua kahe pumping water trust,True,2008,submersible,submersible,submersible,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
61202,0.0,2013-02-17,Rc Church,1544,RC CHURCH,30.00117931,-4.668872900000001,Kwa Mabruda,0,Lake Tanganyika,Mbagana,Kigoma,16,2,Kasulu,Muzye,120,True,GeoData Consultants Ltd,Other,,False,1997,windmill,wind-powered,wind-powered,private operator,commercial,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
54969,0.0,2011-03-20,Solidame,263,SOLIDAME,36.67939865,-8.12631654,School,0,Rufiji,Jongo,Morogoro,5,3,Kilombero,Ifakara,1000,True,GeoData Consultants Ltd,,,True,2005,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
48831,0.0,2013-01-30,Government Of Tanzania,0,Government,33.60203484,-3.2205703,Njia Panda Primary School,0,Lake Victoria,Ngegema,Shinyanga,17,2,Maswa,Isanga,0,True,GeoData Consultants Ltd,VWC,Njia panda Piped water Scheme,False,0,gravity,gravity,gravity,vwc,user-group,other,other,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
52165,10.0,2013-05-03,Germany Republi,1217,CES,37.16896618,-3.25564041,Area Three Namba 32,0,Pangani,Kiduruni,Kilimanjaro,3,5,Hai,Masama Magharibi,70,True,GeoData Consultants Ltd,Water Board,Losaa Kia water supply,True,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
3986,0.0,2011-08-01,Lwi,0,LWI,34.41884036,-2.94394795,Amani,0,Lake Victoria,Tembo,Shinyanga,17,1,Meatu,Lingeka,0,True,GeoData Consultants Ltd,WUG,,False,0,india mark ii,india mark ii,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
14075,0.0,2012-10-16,Ubalozi Wa Marekani,0,Ubalozi wa Marekani,31.73547245,-5.03743448,Shuleni,0,Lake Tanganyika,Muungano,Tabora,14,4,Urambo,Kaliua,0,True,GeoData Consultants Ltd,VWC,,True,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
41978,0.0,2011-08-07,Tasaf,1163,DWE,33.03383371,-1.81186262,School,0,Lake Victoria,Shuleni,Mwanza,19,1,Ukerewe,Bwisya,630,False,GeoData Consultants Ltd,,,True,2011,other,other,other,other,other,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,other,other
63474,6.0,2013-05-03,Ces(gmbh),1471,DWE,37.43737036,-3.31032472,Kwa Gasper Boniphace Msaki,0,Pangani,Mchima,Kilimanjaro,3,4,Moshi Rural,Kirua Vunjo Magharibi,50,True,GeoData Consultants Ltd,Water Board,Kirua kahe gravity water supply trust,True,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
2618,20.0,2011-03-09,Wua,225,WU,38.33251073,-6.45779487,Mtonga,0,Wami / Ruvu,Kunzu,Pwani,6,1,Bagamoyo,Lugoba,60,True,GeoData Consultants Ltd,WUA,Chalinze wate,True,2003,ksb,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
15200,0.0,2013-03-26,World Vision,1626,DWE,36.62654089,-3.26857862,Kwa Joeli,0,Pangani,Lemanyata,Arusha,2,2,Arusha Rural,Olkokola,150,True,GeoData Consultants Ltd,VWC,Lemanyata pipe line,True,1990,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
22569,0.0,2011-07-28,Hesawa,1252,DWE,32.97142462,-2.03580992,Mganga,0,Lake Victoria,Halwego Kati,Mwanza,19,1,Ukerewe,Nduruma,650,True,GeoData Consultants Ltd,,,True,2000,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other
9923,0.0,2011-04-17,Shipo,1725,SHIPO,35.00555298,-9.26252498,Kwa Nathanael Kihaka,0,Rufiji,Matindi,Iringa,11,4,Njombe,Kidegembye,75,True,GeoData Consultants Ltd,WUA,,True,2009,other - rope pump,rope pump,rope pump,wua,user-group,pay when scheme fails,on failure,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump
69201,0.0,2011-08-05,Hesawa,0,DWE,33.57745449,-2.52385967,Kwa Sanyiwa,0,Lake Victoria,Sayaka Mashariki,Mwanza,19,2,Magu,Lubugo,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
31995,0.0,2013-03-13,World Vision,1340,World Vision,37.91705085,-4.16968026,Kkkt Church,0,Pangani,Manka,Kilimanjaro,3,3,Same,Mshewa,230,True,GeoData Consultants Ltd,Water authority,Mariteni,True,1995,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
48739,0.0,2011-03-10,Danida,1772,DANID,34.53377325,-9.77606991,none,0,Lake Nyasa,Mlangali Ndani,Iringa,11,5,Ludewa,Mlangali,650,True,GeoData Consultants Ltd,VWC,DANIDA,False,1988,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
66943,0.0,2011-04-18,Cefa,1594,CEFA,35.19215805,-9.22504702,Kwa Mwagatundu,0,Rufiji,Usakila,Iringa,11,4,Njombe,Lupembe,45,True,GeoData Consultants Ltd,VWC,,True,2005,other - rope pump,rope pump,rope pump,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
44708,0.0,2013-01-18,Government Of Tanzania,437,District Water Department,38.12373623,-10.62008588,Ringini Juu,0,Ruvuma / Southern Coast,Tanesco,Lindi,8,3,Nachingwea,Matekwe,320,True,GeoData Consultants Ltd,VWC,,False,1972,other,other,other,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
61436,0.0,2011-07-27,He,0,HE,31.63204585,-1.70455278,Kwa Martin,0,Lake Victoria,Rubao,Kagera,18,3,Muleba,Ijumbi,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
61749,0.0,2013-03-21,Wcst,695,Engarasero villagers,35.88554225,-2.63163848,Cultural Boma,0,Internal,Engaresero,Arusha,2,5,Ngorongoro,Pinyinyi,150,True,GeoData Consultants Ltd,VWC,,,2012,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe
52501,500.0,2013-09-02,Danida,513,DANIDA,34.65957866,-11.06981011,Kumbulu,0,Lake Nyasa,Kuyu,Ruvuma,10,3,Mbinga,Liuli,90,False,GeoData Consultants Ltd,VWC,DANIDA,True,1992,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
20724,0.0,2012-10-20,World Vision,0,DWE,32.90489879,-4.17909305,Kwa Bubu,0,Lake Tanganyika,Itanana,Tabora,14,1,Nzega,Uduka,0,False,GeoData Consultants Ltd,VWC,,False,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
29544,0.0,2013-01-17,Wateraid,0,SEMA,32.79475674,-4.41636859,Isanja,0,Lake Tanganyika,Isanja,Tabora,14,1,Nzega,Mambali,0,False,GeoData Consultants Ltd,VWC,,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
12731,0.0,2011-03-31,Government Of Tanzania,261,RWE,36.95717257,-7.6961197,Mwendapole,0,Rufiji,Kidatu B,Morogoro,5,3,Kilombero,Kidatu,300,True,GeoData Consultants Ltd,Company,Ikela Wa,True,1971,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
46878,0.0,2012-10-04,Government Of Tanzania,0,DWE,32.93171123,-3.90714982,Kwa Naomi,0,Internal,Isadukilo,Shinyanga,17,3,Kahama,Isaka,0,True,GeoData Consultants Ltd,VWC,Pipe scheme,True,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
16379,50.0,2011-03-19,Government Of Tanzania,495,Handeni Trunk Main(,38.20489253,-5.69746634,Msikitini,6,Pangani,Komtanto,Tanga,4,6,Handeni,Mazingara,1200,False,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,True,2002,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe
9703,0.0,2011-02-21,Plan Int,185,DWE,38.57138867,-7.44625125,Makuka,0,Rufiji,Kitonga Chini,Pwani,60,33,Kisarawe,Vikumbulu,500,True,GeoData Consultants Ltd,VWC,,False,1994,india mark iii,india mark iii,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
16408,0.0,2012-11-15,Ministry Of Water,1271,Hesawa,33.98499818,-1.48650678,Shuleni,0,Lake Victoria,Shule,Mara,20,6,Rorya,Komuge,450,False,GeoData Consultants Ltd,VWC,Mradi wa maji Komuge,False,1983,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe
14061,0.0,2012-10-08,Rwssp,0,DWE,32.42993365,-4.03486858,Isunabahabi,0,Lake Tanganyika,Ibambasi,Shinyanga,17,3,Kahama,Kisuke,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,enough,enough,shallow well,shallow well,groundwater,other,other
1124,500.0,2011-03-15,Ir,548,Ir,36.91280408,-6.89769577,Nyange,0,Wami / Ruvu,Kipekenye,Morogoro,5,1,Kilosa,Masanze,100,True,GeoData Consultants Ltd,VWC,,True,1981,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
45818,0.0,2011-03-30,,0,,33.87881662,-9.40511152,Kisegese,0,Lake Nyasa,Kisegese,Mbeya,12,4,Rungwe,Kisegese,0,True,GeoData Consultants Ltd,Water authority,D,,0,gravity,gravity,gravity,water authority,commercial,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
73204,0.0,2012-10-18,World Vision,0,World Vision,33.52861159,-4.62653041,Kwa Elizabeth,0,Internal,Kazima,Tabora,14,2,Igunga,Simbo,0,True,GeoData Consultants Ltd,Private operator,ADP Simbo,False,0,nira/tanira,nira/tanira,handpump,private operator,commercial,never pay,never pay,salty,salty,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump
50633,0.0,2011-08-11,Kkkt,0,KKKT,32.94800539,-8.88489309,Flackwell Mwaziola,0,Lake Rukwa,Bethlehem,Mbeya,12,6,Mbozi,Isansa,0,False,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump
72241,0.0,2013-02-23,,1253,,35.01646763,-5.03904161,Kolongon8,0,Internal,I/Sakaa,Singida,13,2,Singida Rural,Misughaa,1,True,GeoData Consultants Ltd,VWC,M,,1970,mono,mono,motorpump,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
62372,0.0,2011-07-15,Oxfam,0,OXFAM,30.81384286,-2.45589926,Kabaheshi,0,Lake Victoria,Kumunazi,Kagera,18,30,Ngara,Rusumo,0,True,GeoData Consultants Ltd,VWC,Nyamabale spring source,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe
37306,500.0,2011-04-15,Rc Church,1819,ACRA,34.80550972,-9.13282806,Kwa Benson Valakunga,0,Rufiji,Lole,Iringa,11,4,Njombe,Mdandu,125,True,GeoData Consultants Ltd,WUA,mtwango water supply scheme,True,2009,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
48943,0.0,2013-02-27,Soda,914,DWE,35.30634929,-10.70875786,Kwa Dominikusi,0,Ruvuma / Southern Coast,Lupokela Kati,Ruvuma,10,2,Songea Rural,Magagura,0,True,GeoData Consultants Ltd,VWC,,True,1996,other,other,other,vwc,user-group,pay when scheme fails,on failure,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other
66060,0.0,2011-03-23,Government Of Tanzania,0,DWE,36.83575034,-6.26102209,Tankini,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Mlali,0,True,GeoData Consultants Ltd,VWC,Pemb,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe
32976,0.0,2011-07-19,Gesawa,0,DWE,33.22690255,-2.57446789,Kwa Kosi,0,Lake Victoria,Bujingwa,Mwanza,19,2,Magu,Mwamanga,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
52734,0.0,2011-02-20,Unicef/ Csp,108,RDC,39.0660613,-7.6199473,Msikitini,0,Rufiji,Kitula,Pwani,60,53,Rufiji,Bungu,1,True,GeoData Consultants Ltd,VWC,,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
4907,500.0,2011-02-27,World Bank,373,Gwasco L,37.50789059,-6.26635194,Kwa Makumba,0,Wami / Ruvu,Zahanati,Morogoro,5,6,Mvomero,Hembeti,1,True,GeoData Consultants Ltd,VWC,Dimamba,True,2005,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
27286,150.0,2013-03-25,0,82,0,39.16534989,-6.74569069,Amosi,0,Wami / Ruvu,Goba,Dar es Salaam,7,1,Kinondoni,Goba,186,True,GeoData Consultants Ltd,VWC,G,False,2000,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
31922,0.0,2013-01-25,Finw,232,FinW,39.60893498,-10.89120841,Niamoja,0,Ruvuma / Southern Coast,Niamoja,Mtwara,9,4,Tandahimba,Maundo,1,True,GeoData Consultants Ltd,Water Board,Borehole,True,1982,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
13042,0.0,2012-10-29,Hesawa,0,DWE,0.0,-2e-08,Kwakisusi,0,Lake Victoria,Nyamatala,Mwanza,19,2,Magu,Malili,0,True,GeoData Consultants Ltd,,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
12718,0.0,2012-10-12,,0,,33.35455656,-4.02236204,Kwa Hamis,0,Internal,Uswahilini,Tabora,14,2,Igunga,Choma,0,True,GeoData Consultants Ltd,Water authority,,False,0,mono,mono,motorpump,vwc,user-group,unknown,unknown,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
2332,0.0,2012-10-03,Rural Water Supply And Sanitat,0,DWE,31.90659423,-3.47248271,Ushirombo Sekondari,0,Lake Tanganyika,Misheni,Shinyanga,17,5,Bukombe,Ushirombo,0,True,GeoData Consultants Ltd,Parastatal,,True,0,nira/tanira,nira/tanira,handpump,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
33033,0.0,2013-02-27,Danida,857,DANIDA,36.00877738,-10.7475464,Kwa Liponji,0,Ruvuma / Southern Coast,Uzunguni,Ruvuma,10,5,Namtumbo,Mkongo,400,True,GeoData Consultants Ltd,VWC,Njalamatata water gravity scheme,True,0,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe
31471,0.0,2011-03-05,Government Of Tanzania,1275,DWE,38.32628381,-4.4578778,Dispensary,0,Pangani,Kitui,Tanga,4,1,Lushoto,Mbaramo,1,True,GeoData Consultants Ltd,VWC,Shagai streem,True,1985,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
72511,0.0,2012-10-20,Government Of Tanzania,0,Government,33.18950569,-3.90767719,Kwa Magere Luguto,0,Internal,Luzuko,Shinyanga,17,3,Shinyanga Rural,Tinde,0,True,GeoData Consultants Ltd,VWC,,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
46594,10.0,2013-06-04,Government Of Tanzania,1077,DWE,36.65568638,-3.56611183,Kwa Gloria Ezekiel,0,Pangani,Endeves,Arusha,2,2,Arusha Rural,Kiranyi,150,True,GeoData Consultants Ltd,VWC,Olumulo pipe line,True,2000,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
68970,0.0,2011-03-24,District Council,330,Handeni Trunk Main(,38.53312099,-5.52557443,Kwa Mzee Mzule,5,Pangani,Misufini,Tanga,4,6,Handeni,Mgambo,374,True,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,True,1989,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
60217,0.0,2012-10-16,Tasaf,1271,TASAF,34.02296208,-1.61369205,Shuleni,0,Lake Victoria,Ngerekwe,Mara,20,3,Musoma Rural,Bwiregi,793,,GeoData Consultants Ltd,Parastatal,,False,2011,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
6838,1000.0,2011-03-15,Rc Church,2127,RC CHURCH,34.53881956,-9.31582134,Kwa Zeituni,0,Lake Nyasa,Isanzike,Iringa,11,4,Njombe,Igosi,20,True,GeoData Consultants Ltd,VWC,MAKOGA WATER SUPPLY,False,2000,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
50017,0.0,2011-04-02,Go,1103,Go,36.96392456,-6.06385927,Ofsi Ya Kata,0,Wami / Ruvu,Chakwale Mjini,Morogoro,5,1,Kilosa,Chakwale,100,True,GeoData Consultants Ltd,VWC,Ga,True,1974,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,unknown,unknown,spring,spring,groundwater,communal standpipe,communal standpipe
50709,0.0,2013-02-19,Rwssp,0,DWE,0.0,-2e-08,Mkombozi,0,Lake Victoria,Songambele,Shinyanga,17,1,Bariadi,Somanda,0,True,GeoData Consultants Ltd,WUG,,False,0,afridev,afridev,handpump,wug,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
50802,0.0,2013-02-20,Living Water International,1495,Living water international,35.57337483,-4.50914407,Gidabali,0,Internal,Gidamogho,Manyara,21,2,Hanang,Gidahababieg,356,True,GeoData Consultants Ltd,VWC,Kijiji,True,2010,other - play pump,other handpump,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,hand pump,hand pump
68876,50.0,2013-01-25,Government Of Tanzania,64,District Council,39.86335625,-10.122500099999998,Bombani,0,Ruvuma / Southern Coast,Pangaboi,Lindi,18,2,Lindi Rural,Nachunyu,453,True,GeoData Consultants Ltd,VWC,Government,False,1980,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump
